Time,Temperature,Humidity,CO2,Soil Moisture
79250.3245975294,17.7944939808618,94.9033355730886,399.79672566055,85.9854251375637
81425.1414338907,17.7994034309617,94.8974626257983,399.6674223943,85.972450792436
83599.9582400902,17.7692440620058,94.9089337010515,399.778575897279,85.9146825802066
85774.7750550438,17.6672293050928,94.8833332982668,399.866176416836,85.8727285260694
87949.5918578614,17.5720339785116,94.9301552233727,400.22471571107,85.9199782631089
90124.4086785374,17.4951062633879,94.823575920569,400.205385659193,85.9322146489051
92299.2254652232,17.5161322997584,95.368631816626,400.367418334791,85.8803823143683
94474.0422871788,17.5929574963945,95.9692767500034,400.054502155097,85.8780772038793
96648.8590990683,17.6033156278257,95.8623981590498,400.028173921252,85.8219464912185
98823.675911734,17.6009363537193,95.8966917621359,399.543099011801,85.7849717607813
100998.492705865,17.5467848401145,95.8961912088331,400.516498076553,85.9137956076062
103173.309567321,17.4065292082592,95.8626997095443,401.307834764176,85.8704259166132
105348.126354796,17.4235665777941,96.6418417429649,400.615649558467,85.7786640523464
107522.943166556,17.5015043322286,96.9941798181315,400.453815929385,85.7904523855179
109697.75995069,17.3919094723206,96.4096404541643,400.696249467379,85.7314948435158
111872.576779184,17.3843708060257,96.8108502284957,400.892617062704,85.6911956617836
114047.393603584,17.404560551293,96.7326069115651,401.024781867169,85.621146490513
116222.210387436,17.3143895934165,96.2641137189848,401.034423183895,85.5087792511377
118397.027234475,17.2383402588928,96.1970651339994,401.057247589413,85.6460442480265
120571.844015971,17.1821266064315,96.3229422706158,401.173436678857,85.7953516828822
122746.660830171,17.1798996541927,96.842756568942,401.192221020749,85.7902925398947
124921.477639565,17.1991762201538,96.8643251064368,401.286065522532,85.8570140180443
127096.294437868,17.1667525404881,96.7248249014746,401.2651196572,85.6042967920258
129271.111270712,17.1871211947625,96.8863811491994,398.155512833157,86.6420921522107
131445.92808642,17.2247422322431,96.8847989652626,396.507657925258,87.3183099107911
133620.744896771,17.2170100578757,96.7902939921777,398.025246927733,87.1208245540308
135795.561704525,17.3006694552399,96.7336942857035,398.634741682024,87.1744379573162
137970.378569816,17.4966007244321,96.9476481678757,397.95231045062,87.0344041282111
140145.195288051,17.6173580539073,96.7634660263656,397.840091767577,86.9291883365348
142320.01218321,17.9478515800201,96.0081489023235,397.620834724247,86.8346050693379
144494.828952184,18.8910496397996,94.7131376094627,396.383959884896,86.8098269799832
146669.645780559,19.1546617447235,93.4445464678077,396.262282714568,86.6343512867942
148844.462546189,19.538640580612,92.9013434620376,395.002729322481,86.5380944619549
151019.279368318,21.0438054028696,90.0638909655899,394.45061543449,86.5468470477942
153194.096224961,22.8596041418763,85.275709765325,393.128785411463,86.3190421234011
155368.912983194,26.0894748924786,72.6964071215948,386.820739191904,84.9596151266146
157543.729808175,27.5932571052436,62.0816538100121,384.633805428997,84.5456708721314
159718.546647091,29.4998848083337,58.1505298284985,384.937052802636,84.4512960548568
161893.363453747,27.613252867517,58.6699012972195,385.768909474832,84.6543613018859
164068.180231579,28.8980963801179,58.5287117894044,383.19054192871,84.3667541206405
166242.997094407,29.2795506011352,58.2523124868568,384.547557063076,84.3330370732922
168417.813872569,29.1248194625576,58.3745425390408,382.855689056826,84.3130690236899
170592.630681103,29.5610314807673,58.263591055353,382.552898937253,84.1956488849395
172767.447515409,28.1319302503173,58.4786955736885,386.020749018555,84.6333537054368
174942.264309318,28.185976443603,58.8034989174305,382.036353725494,84.2939128990329
177117.081123538,29.4801807765227,58.2400273526466,383.174561413854,84.2275446078063
179291.897943105,29.2722821124208,58.3603207987169,381.209425057361,84.1626749028999
181466.714737464,29.4086455159313,58.307338393337,379.576166172936,84.0931635772474
183641.531550663,29.339368167243,58.3309574251965,375.879587850162,83.9261961256324
185816.348364575,29.3699369260876,58.3224537719143,374.008957236514,83.4263561825269
187991.165191973,29.3479370153736,58.3252954975663,382.176588644038,83.9438290175798
190165.981994524,29.259752322359,58.3245019053238,380.040904558236,84.0425471646436
192340.798785641,29.4059464614256,58.3246093430539,379.061907767494,84.0060866313386
194515.615624239,29.2379481311282,58.3246820061879,381.973697569445,84.0477174032963
196690.432423644,29.1583425910113,58.3245924992873,377.528425753492,83.9529390176264
198865.249252403,29.4040665950047,58.324658800732,379.354561741203,83.9464367433744
201040.066004707,29.3412266067878,58.3246173803907,375.698466593192,83.8016185889637
203214.88286717,29.3691709100544,58.3246409258456,375.872076465708,83.3962891295784
205389.699726671,29.3569350555273,58.3246288229647,378.65586655275,83.4219621162672
207564.51644555,29.3601499570482,58.3246329858126,376.227038929528,83.4011986371573
209739.333317764,29.3612139396352,58.3246372410222,374.877839008642,83.2109767160577
211914.150105476,29.3610449750167,58.3246177415815,376.496551275513,83.0972411104528
214088.966955506,29.3647186289958,58.3246717698322,375.869946886033,83.0601848402547
216263.783735737,29.3434788885433,58.3245372233786,379.085579651893,83.0304713317088
218438.60056883,28.7640451588939,58.3248557386401,378.929634008924,83.072299480457
220613.417361361,28.4712196777974,58.3241287167033,379.657354724237,83.0325801472943
222788.234176827,28.2538675098202,58.3257359168807,379.926820091354,83.0524838136304
224963.051013575,28.4051577445379,58.322281513261,378.840804062497,83.0593437983183
227137.867809095,28.8090636718065,58.3295121610816,380.296534240289,83.0396758841307
229312.684605801,27.7820145556215,58.3151062812745,382.494451930734,83.0406467471865
231487.50139782,26.6071428136079,58.3429411637967,383.816826038095,83.1004889562885
233662.318227005,25.9660030214429,58.2818161089561,383.962141806314,83.0995440909219
235837.135037581,25.6258574763229,58.3613149279537,384.603174104725,83.1638831581485
238011.951815137,25.5886955474979,58.4901431407101,384.27770911051,83.0326548431663
240186.768683366,25.2562187593476,60.6943591612133,385.739629220711,83.2215208242764
242361.58549621,24.3978875457839,65.760968133096,387.637193903839,84.6112991676685
244536.402277638,23.8944833529598,62.9236737734317,390.225729475506,84.8903043568727
246711.21916043,23.1086261414452,65.2849732686765,391.755373605507,85.0219416826206
248886.035877463,22.6522582776436,71.4730729133064,392.03644696733,85.0318788916824
251060.852650437,22.2509537682819,76.4730793650627,392.199047884499,85.0131387603667
253235.669519025,22.0335026261347,80.7135030995666,392.22351880449,85.0444904585252
255410.486353438,21.9743643807256,82.4697999612045,392.336928986926,84.8953628335324
257585.303126494,21.6540401048596,85.2548791382574,392.277848606197,85.1088471161938
259760.120009481,21.1909161520451,88.2154248643081,393.849638187617,84.096444597087
261934.936767189,20.6150385080023,89.7044024828754,393.983512496289,82.5450517647506
264109.753584936,20.2628178489912,90.6530366243002,393.367296528849,82.7800947037738
266284.570336049,20.0392646029169,91.8011651245935,393.597424248504,82.6579671729493
268459.387208102,19.8690907972649,91.9573124256332,393.767820427768,82.7934544148613
270634.20404021,19.7753070752331,91.9442368257527,394.003279583594,82.6922306603788
272809.020772329,19.6891106358397,91.8888632702921,394.162262801816,82.6435290389348
274983.837635304,19.6703908279933,91.9281415818618,394.163703437674,82.6841332446312
277158.654430611,19.5404281228521,91.9051680433961,394.41744120592,82.7127303020958
279333.471190975,19.3867515568414,92.4800999617026,394.449934655283,82.703366481711
281508.28808866,19.2760087453765,92.8550294496867,394.616121776276,82.7795497131332
283683.104854319,19.2051954637286,92.890094873093,394.612724373363,82.7313505876815
285857.921652936,19.1635200843902,93.2377263239966,395.067422856792,82.785708922712
288032.738481939,19.1291768628433,93.8937711183659,395.019376423429,82.7093682851672
290207.555310942,19.1232716306228,93.6178001308594,394.983837146694,82.662169362366
292382.372149239,19.0696925986846,93.546451566175,395.220651051059,82.6756232590892
294557.188891386,19.1010674855134,93.3489882654197,395.16077931339,82.6929331983545
296732.005730809,18.9518255230429,93.6567286940004,395.547234042723,82.8575013631276
298906.822543853,18.5593351601377,94.265423919007,396.142361022818,82.7947238344984
301081.639330018,18.4024697034638,94.9812071051128,396.594997969723,82.8829595267793
303256.456186137,18.3096181547903,94.8490327676909,396.887391829634,82.7427580451599
305431.272975729,18.2827428792901,95.029687786384,396.818637223367,82.6575482036806
307606.089856292,18.3842374416081,95.0944175296466,396.583116775306,82.8145770147054
309780.906650029,18.2331742692022,94.7946129080681,397.585175648717,82.8808335260142
311955.723396318,18.0797318434622,95.234430442907,397.760851736082,82.9117939493812
314130.540275929,18.1088285740027,95.9534069809839,397.593783732858,82.8569727704606
316305.357059042,18.0568132123975,95.8654230972087,398.49383488343,82.8917490717367
318480.173901365,17.9887390084261,95.9044637384192,398.937488924231,82.8584458822998
320654.990583618,18.0541925861753,95.8862329192774,398.46788031748,82.8274722064681
322829.807447019,18.0846258526299,95.885285245778,398.040979970776,82.7580383714855
325004.624299104,18.070388132326,95.9062837081364,398.41415669366,82.8692146491586
327179.441073484,18.17298648954,95.8543288224661,398.214016475211,82.8001906586699
329354.257919845,18.2754313695793,95.9821831114945,398.040581571893,82.773870506061
331529.074745644,18.2873965147495,95.4009822512087,397.157480279288,82.7220120066354
333703.891474553,18.2224492272632,95.4892120642236,397.151980964452,82.7673889860106
335878.708443359,18.0349405754731,95.0151252773403,398.131838171553,82.7820498907186
338053.525115765,17.8802881779123,95.7193584717173,398.360665953648,82.7904175048081
340228.341966913,17.9026236390646,95.9381321642612,398.738722727743,82.7790357170651
342403.158770707,17.8859546837016,95.864501575562,398.265236928153,82.8207594145854
344577.97566624,17.9023533107888,95.9166382437015,398.365488452801,82.8496185289436
346752.792393595,17.7613004348262,95.8313175146303,399.602535571579,82.9426808299636
348927.609321496,17.6032323687847,95.845929462358,399.712102104708,82.9328525756664
351102.426076267,17.5799416531041,95.9035953048524,399.593992515767,82.9594059067211
353277.242861021,17.5174259165096,95.8684786801648,399.911710596689,82.9407273311829
355452.059675206,17.4161548607674,95.8403497149029,399.857932498726,82.8893228748454
357626.876367769,17.3903644361218,95.9402568519374,400.412687694633,82.8959167282467
359801.693335577,17.2764536603758,95.6206931205889,400.164627387057,82.8447694873495
361976.510107665,17.1522927451889,95.4092727215286,400.530648490165,82.9434177889674
364151.326874867,17.100207082332,95.8485181527047,400.472796549251,82.9071133398976
366326.143734602,17.094583019938,95.8929220010372,401.404071158849,82.8964986622819
368500.960425115,17.1450945619592,95.890218008049,401.224589356918,83.0186371182973
370675.777340605,17.1660060402756,95.8915240294357,400.671154740113,82.9469421119324
372850.594108694,17.1033289976132,95.8880065846193,401.258482949926,82.9642043297193
375025.41101023,17.1033548769625,95.8906340853494,401.165946697777,82.9450830012797
377200.227801885,17.0607541732252,95.8909392253238,400.814864022067,82.9571375471079
379375.044527955,16.9146816193304,95.8789444119291,401.583958737369,82.9503779350223
381549.861275244,16.8064993380986,95.9060580125887,401.458623277532,82.9841009081291
383724.678132441,16.8001618864235,95.8651848208745,401.382029948948,82.9773230612213
385899.495080578,16.8357699872075,96.7981638194625,401.423176473079,82.9912886886938
388074.311993508,16.9099122671296,96.6807571117324,400.967109960425,83.0660359184055
390249.128691301,16.8942229571348,96.7992755454456,400.778745886392,82.9125508289254
392423.94541709,16.9464072661882,96.9160721787454,399.601908207796,83.5656698347009
394598.762266853,17.0022064622426,96.8503447947024,398.816950715634,84.7039400028155
396773.578943642,17.0211570304056,96.9308785412453,396.917869705663,85.1862246013187
398948.39598683,17.0951944462006,96.7111438405068,396.631213426806,85.1955068634282
401123.212653976,17.1593741952422,95.9336543796498,396.460824987344,85.2327466966433
403298.029495427,17.4161944936606,95.2889650524708,395.870394794637,85.2629890376212
405472.846242621,18.0795836864492,94.4530107317191,395.225547366637,85.170222388375
407647.66310125,18.3216805219537,93.3836369456438,395.232645532808,85.0715044077646
409822.479967455,18.3023044436505,92.8149076253631,395.446468567452,85.0351582712519
411997.296732714,18.2025410893593,92.9221646067324,394.736149673695,85.1530024342163
414172.113542518,18.7070054001246,93.1032241117808,394.550777551608,84.9913387033632
416346.930348783,19.705715190069,91.4741210857729,393.8294503768,84.9513573285819
418521.747223484,20.2731532045763,90.0118136591151,393.980586912732,84.8451466503178
420696.563986377,20.6270641683088,89.7044520461875,393.889761072689,84.7786086522767
422871.380812068,21.2029363665167,89.7038284766415,393.187077932459,84.6094647668223
425046.197570739,22.1940282372629,89.0804384831552,392.989595236232,84.5804427271986
427221.014491495,24.1841843985624,83.61173267424,389.885221696147,84.006263447
429395.831272269,26.4187633566591,76.4577565272166,384.615458283093,82.9521201967022
431570.648094695,27.2056221671048,73.8643677352596,384.361022989099,83.0504327537698
433745.46493024,27.341927186744,71.6627318760679,384.396548614646,82.8826419083276
435920.28165181,26.98951218058,69.7107527836275,384.365233469901,82.9836050219126
438095.098578723,27.2238938338514,67.9623560059948,383.381504644927,82.9034985533818
440269.91528853,28.1450331315103,63.2191814261667,381.932240755587,82.7891616041207
442444.732100817,28.4795584228696,59.0260491684462,382.02719829323,82.8646488738156
444619.548919743,28.0063750363081,58.2694147888648,382.444021950939,82.9200250061247
446794.365885451,28.3814878471795,58.3148960699018,380.659517651483,82.7406446248849
448969.182490701,29.3259062686492,58.315930624026,379.032318774017,82.4791627886343
451143.99932795,29.018532478793,58.3293780597723,380.473701800103,82.5484379564727
453318.816182118,28.9788046975485,58.3223352700271,379.209720425097,82.4521806905392
455493.632973563,29.3748989793138,58.3258600804402,377.298469235786,82.0643177488305
457668.449818105,29.3461350597062,58.324016102673,374.127427625255,82.0636785901599
459843.266644955,29.36791235761,58.3249296836939,374.28685489472,82.0484179578026
462018.083486357,29.3594898695822,58.3244935782651,375.742205324566,82.0478107697711
464192.900256783,29.3558447858024,58.3246951354434,377.329037023162,82.0277138698227
466367.717247227,29.3692106109274,58.3246072330437,375.442100364978,81.9586394550415
468542.533856514,29.351977126493,58.3246385360882,375.330070599929,81.8166097126724
470717.350651742,29.3855940415031,58.3246410558152,375.791515228736,81.8065946569718
472892.167540121,29.1507649578363,58.324606613042,378.707512141191,81.7766596363858
475066.984309238,28.0669064637953,58.3246888492543,378.823388285131,81.9816768565368
477241.801038832,29.1060888454645,58.3245212238272,374.500977337932,81.6732238509602
479416.617895009,29.4144861348387,58.324842762234,376.514323501542,81.6043683786677
481591.43472952,29.3298683929917,58.3242582191867,375.241561370706,81.3627679807975
483766.251605402,29.410169955948,58.3252425651909,376.621911518991,81.3547070777398
485941.06835193,28.7192058008087,58.3237762557418,378.834065904362,81.8062348611389
488115.885120983,28.0586947043642,58.3256059758626,378.991983363433,81.7145631983716
490290.701920677,26.5339265724756,58.3253831140633,383.367695457133,81.9076578046668
492465.5188236,25.4026915556497,58.3139490900067,383.353355808296,82.0338728045801
494640.335689976,25.9198009585487,58.3168376782536,382.668511346057,81.9478739388913
496815.15235502,25.9228769198909,58.3171414853545,383.756847961946,82.0193075031554
498989.969230513,25.1481931703505,60.0330943857127,384.391889891155,82.2838700367045
501164.786092901,23.8649922327602,62.8922624491083,386.910922442701,83.8097542603722
503339.602886089,23.2986937292757,64.9074312449806,387.292565856543,84.0201522039794
505514.419641241,23.0151527526977,67.1024885918808,389.098049571338,83.8346828906521
507689.236450505,22.7264552350953,67.8471005573047,389.670816798619,83.8875744854524
509864.053311254,22.5519773139267,65.5414241759599,390.697395429693,83.8968691021282
512038.870141465,22.3026431214901,65.7963564041572,391.189172532802,83.9621743884685
514213.686990104,21.7218807371833,68.6284666148068,392.052839216884,84.0002479020876
516388.503664684,21.0533393314547,72.7660424058562,392.55860285175,84.0645562764149
518563.320518903,20.7111201134859,72.5695953743574,392.885612519125,83.9703320588297
520738.137385587,20.5626367648524,73.912999265039,392.699683603438,84.2241380744825
522912.954206305,20.3952481291055,75.5323258064033,393.838947748386,82.7399627069958
525087.77090119,20.0377992081121,77.763624478202,394.277979352194,82.0768076193652
527262.587685424,19.5939080989784,79.7074819104777,393.775250913556,82.3127607058598
529437.40461083,19.3609462477467,80.8297515039983,394.017886902379,82.0596307661143
531612.221376675,19.1962056892073,80.745810794844,394.051897414303,82.1059678571872
533787.038291153,19.0188299192761,81.5543985657497,394.227630254906,82.1064795806361
535961.855068931,18.7697033537494,83.48661005102,394.886565088256,82.1455798046852
538136.67189571,18.6643928679867,83.8949059359356,394.725905916638,82.0775913177481
540311.488599271,18.5615417122115,82.5878421649857,394.911688371119,82.3171513393859
542486.305338238,18.3846493174268,84.2733230626118,395.497264105895,83.015123993365
544661.12229232,18.1713712261468,87.0003560039485,395.839687221175,82.8429499566935
546835.939108763,17.8915877100266,88.4505990958949,395.738489287857,82.8665574815207
549010.755923637,17.7126137234446,89.5943570981482,395.980310542202,83.0044233080516
551185.572763844,17.608284587302,89.9603396377304,396.944745106301,83.0665281368579
553360.389490392,17.4363807155486,90.3711470668478,397.297741813616,83.0488879783574
555535.206415384,17.1901165149483,91.5391371426759,398.446853966693,82.9580565827295
557710.023136817,17.0911716015179,91.9310160751812,398.752862347768,82.9771901264033
559884.839897425,17.0898664251706,92.7168865980409,399.755937664296,82.8732909742571
562059.656736322,16.9366758931504,92.9523418117857,400.259040190429,82.9203239112691
564234.473602891,16.7652808179453,93.033375411735,400.339353168498,82.7466905837457
566409.290331804,16.7173021341027,93.9237278996697,400.117143375298,82.6809133775969
568584.107188283,16.855827962784,93.9000358736172,400.113750616224,82.5635223356372
570758.923931718,16.9153167847237,93.9219642849723,400.111648354357,82.6902163030507
572933.740784748,16.7958230329801,93.9139451305606,400.236054154518,82.7459544372567
575108.557649558,16.6704714437483,93.9008355407477,400.331441377074,82.7488441501445
577283.374388859,16.6388004400325,93.9291161767785,401.458552855631,82.7858497562398
579458.191272832,16.4611336237393,93.8738954513912,401.61118588928,82.7347437559807
581633.008016617,16.3934222251463,94.6588608001508,401.517984508775,82.7319890117107
583807.824982719,16.5572038527008,94.9934576217083,401.202883287606,82.6574871232165
585982.641614283,16.6854399957013,94.7062510714957,401.056979669468,82.6374306457147
588157.45829553,16.5289455744694,94.7298390995354,402.10968817514,82.7569379585925
590332.275327406,16.3456785621698,94.9410194802076,402.435466572617,82.6834955666519
592507.092044122,16.3210632636494,94.8839703408982,402.033161140305,82.808894356904
594681.90895602,16.4021580398914,94.9102638578247,401.555670466898,82.8202072529205
596856.725773579,16.4981477425115,94.8968591775329,400.954797800184,82.8259120396477
599031.542443766,16.7889440798574,94.9035851978306,400.047890148458,82.668401854333
601206.359334207,16.9283149021528,94.8982187505302,400.143207707536,82.6587362475695
603381.176219357,17.1139942990717,94.9072281486791,398.983052518357,82.5928151266562
605555.993051043,17.285303937014,94.8850642591268,398.633787115015,82.5292791206832
607730.809840458,17.3475478550387,94.9266231553694,398.461767996965,82.6826686932183
609905.626641971,17.406816895833,94.84837056056,397.767736419194,82.6124061084409
612080.443378236,17.395346523593,95.5403082634468,397.655034009995,82.5836140166962
614255.260231665,17.444721605829,95.6869700262266,397.475752406661,82.4812915142979
616430.076936794,17.4800278134327,95.2804008986218,397.023116316989,82.5870034297341
618604.893834702,17.4785929145467,95.9707239779003,397.915535934142,82.6846374302287
620779.710647734,17.4059678577334,95.8545545222794,397.125659499479,82.9171266405798
622954.527436265,17.451584513819,95.9067895599629,397.502264688572,82.6487142310853
625129.344282301,17.3999971887266,95.8840196370586,398.174532609227,82.6070830622404
627304.161204942,17.339968792235,95.8913804786296,398.575530713459,82.5255334019522
629478.977897627,17.2209853886361,95.889100252771,398.769087143631,82.5499761534401
631653.794836501,17.1233749294731,95.8900429414034,398.899109529932,82.5793886116821
633828.611559754,16.9713460971664,95.8889053050857,399.904738282113,82.5478539625013
636003.428367621,16.8285962585708,95.8911233107806,399.695721507269,82.5082505206391
638178.245192162,16.7467499687915,95.8869503234273,400.153764351141,82.5348789424444
640353.061776377,16.6628558662873,95.8937498744681,400.537402243925,82.60098325195
642527.878875266,16.6024702716697,95.8888849376392,400.388182559414,82.572547205747
644702.695613939,16.6193045863109,95.9024556114569,399.978304836021,82.5502255888263
646877.512377537,16.5974190735403,95.8003170329917,400.045498666732,82.5086319585986
649052.329063241,16.3956706241324,94.8758076570815,400.880256729526,82.7270400759766
651227.146097333,16.2171316763882,95.0828984775769,401.554626553859,82.5810513846443
653401.962865911,16.12531332265,95.8304260553118,398.442558993039,84.4127409023742
655576.779660533,16.1049645939698,95.8713080957222,398.664597847832,84.812365689241
657751.596503425,16.1117397425438,95.9498016140906,397.795635792349,84.6517622312243
659926.413264191,16.1998002622518,95.1737194216529,397.97679343796,84.8087119818606
662101.230145207,16.5618144675727,94.8212852413401,397.441478867119,84.6189581616229
664276.047017267,17.1727585346752,94.9958652081684,396.138242721698,84.4937256417045
666450.863607187,17.8320726556978,94.3560454705548,395.334969311876,84.4056098082283
668625.680571658,18.5610736457532,93.6893287087487,394.725391071627,84.538935932427
670800.497380956,19.2213482464507,92.9129359480029,393.778263053118,84.503800187176
672975.314111361,19.8605175146718,92.2569045728934,393.254744941999,84.1121354015791
675150.130848576,20.3168027363869,90.7611033906869,393.630406960124,84.2067237435061
677324.947787924,20.403307166273,90.8174404220894,393.354420536934,84.3143899639074
679499.764532137,20.6789720871366,89.5236170575401,393.099430051944,84.3570571580797
681674.581424982,21.2002504974698,88.1740078213452,393.308828654669,84.1789004077485
683849.398079472,23.0915004972637,86.8451630163096,388.951316240618,83.9380690740033
686024.214899642,26.5188245429937,75.1878688007281,381.989950802309,82.2518686128315
688199.031804937,28.200769153419,66.6204601326667,381.429966061268,82.098576938606
690373.848656679,29.1597039344635,62.6110746777805,378.469116046045,82.0471679492832
692548.665447428,29.405243112124,57.8285871927461,376.524834466753,82.0241920965059
694723.482189675,29.3480668106183,58.5215842290633,371.391346647277,82.034386448193
696898.299149878,29.3692187750238,58.20409121617,370.57977718788,81.6727569575488
699073.11583574,29.3553672566698,58.3711883977024,370.91004214232,81.3945014609195
701247.932638639,29.3622359009077,58.3069448048887,369.184815930212,81.0035586935771
703422.749464331,29.3589735231603,58.3311958984846,367.651915128087,81.5116708025816
705597.566131314,29.3605128177689,58.3225079252721,368.836942095852,81.599518287905
707772.383153935,29.3598099816006,58.3251597034656,370.946142923118,81.1719681605505
709947.199939065,29.3601212358916,58.324606201202,371.0145991062,81.1755111033212
712122.016845768,29.3599866142777,58.3245431980419,365.217967744873,81.0427764099578
714296.833535466,29.360045548248,58.3247202101267,362.644937126103,81.073122796774
716471.650262557,29.360014024196,58.3245718409397,361.716466351499,81.0200661390824
718646.467316329,29.3600451170388,58.3246694338496,363.754744905278,81.0181747088411
720821.284008629,29.3599906778482,58.3246121300383,369.432840057225,81.0933723471579
722996.100625025,29.360103591982,58.3246435365523,366.172534160945,81.0634867040944
725170.917601065,29.3598677283905,58.3246271508188,365.267507892892,81.0650349571828
727345.734253005,29.3603481825807,58.3246353654424,363.840013624149,80.9830801166486
729520.551127288,29.3594039601233,58.3246313574142,363.866443756848,81.0249498805328
731695.368142346,29.3611764465891,58.3246332576609,369.545741281244,81.070517868385
733870.184818702,29.357936866122,58.3246324006357,368.849086428833,81.0596621580511
736045.001598562,29.363332362249,58.3246327896591,368.186554783931,81.056180933729
738219.818597431,29.3588050938703,58.3246326160343,368.130164453465,81.0797796002543
740394.635627596,29.3726573517309,58.3246326701114,369.500177886891,81.0131695894431
742569.452069577,29.2822742578833,58.3246325520414,370.235725946419,81.1787097751433
744744.2690734,28.5734195248078,58.3246327854147,371.183223112991,80.8514484220389
746919.085782881,28.214863646696,58.3246322710684,370.988508026988,81.5962588520845
749093.902443482,27.3954027564374,58.3246333820371,372.307822673721,78.0015549423616
751268.71939343,27.0943985606756,58.324631052923,373.452904976413,76.13520110158
753443.536087573,26.7029909323189,58.3246358286095,374.828595467738,77.2537892589661
755618.352924797,26.0810764552872,58.3246263777741,376.078833585599,76.9007312940363
757793.169688956,25.5375106317292,58.3246443715161,376.536553340292,77.1759249703299
759967.986499284,25.1951981479877,58.3246117998708,377.505864561056,76.8834732369507
762142.80338799,24.83641372251,58.3246665602976,376.557417704693,77.1683921613974
764317.620171341,24.6166855770121,58.3245852259026,375.776568837863,78.1927122014103
766492.4369497,24.4284047145125,58.3246764643935,376.16656506007,78.0505503860562
768667.253881596,24.1893297610526,58.3246662131781,376.634431085489,78.1041686178924
770842.070809315,23.7574697914638,58.3242817865197,377.260473285928,78.09003031868
773016.88770227,23.4618778919206,58.3259569813629,377.839259575231,78.0767074096785
775191.704176539,23.2055073113972,58.320786782639,378.317122691413,78.0717538388773
777366.521113469,22.8413091548289,58.3358492705903,379.405027375378,78.0485500366918
779541.33800273,22.343183923788,58.2931497501462,380.573839866112,78.1232527115823
781716.154603964,21.8024330530061,58.3569498308682,382.746099464358,78.0227703226298
783890.97136718,21.2796163240879,58.1929890481913,384.359599098113,78.2866868880993
786065.78840496,20.788153848561,60.144399687804,387.784096559922,77.2810564190868
788240.605179983,20.3595101046022,63.639157854016,389.366523337867,75.9036934778526
790415.422093186,20.0014155216663,66.6530631889762,390.371140993555,76.192556795611
792590.238680765,19.6284864025034,69.221789661064,391.148299161998,76.0805698329221
794765.05553268,19.3103689770856,71.9035921519896,391.238146962533,76.1235408453523
796939.872531202,19.1525246499452,73.6984795219837,391.525672423864,76.1807054725709
799114.689148233,18.8105895121723,75.5124239466163,391.928027604826,76.1464392676389
